@relation 'AT: marketing_survey-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.367v11+0.328v6+0.325v5+0.314v13+0.299v12... numeric
@attribute -0.555v3-0.448v4+0.316v11-0.313v2-0.283v5... numeric
@attribute -0.428v12+0.411v8-0.331v13-0.31v2+0.308v9... numeric
@attribute -0.398v2-0.371v10+0.366v6-0.344v9+0.321v5... numeric
@attribute -0.434v1-0.416v7+0.402v4-0.375v2+0.341v10... numeric
@attribute -0.723v14+0.326v11-0.323v13+0.286v12+0.252v7... numeric
@attribute '0.646v1-0.439v7+0.39 v5-0.237v3-0.196v8...' numeric
@attribute -0.427v4-0.419v1+0.365v2+0.355v10+0.337v6... numeric
@attribute 0.488v7-0.434v8+0.404v10+0.334v14-0.317v12... numeric
@attribute '0.55 v9-0.481v11-0.42v8+0.267v7+0.263v12...' numeric
@attribute -0.525v13+0.363v14-0.361v10+0.314v6+0.273v9... numeric
@attribute '0.503v5-0.366v6-0.356v13+0.295v12+0.29 v14...' numeric
@attribute '-0.48v11+0.43 v12+0.366v6+0.36 v10-0.273v5...' numeric
@attribute v15 numeric

@data
3.101397,1.284579,1.568921,-1.39997,-1.743766,0.458078,-0.966929,0.345438,2.901588,-1.518326,0.017087,-0.287536,0.509746,1
1.164341,1.421708,-1.777994,-0.08347,0.267972,-3.893915,0.267123,0.606458,0.770735,-0.533575,-1.485189,0.652848,0.465154,3
1.468641,2.015859,-1.268336,-1.006441,0.212663,-0.60676,-0.376508,1.053635,1.080656,-1.425778,-1.974455,-1.444162,-0.861839,1
1.16773,0.516268,-1.601534,0.810802,-1.417896,-3.454105,0.291174,1.268642,-0.216218,0.040861,0.808975,-0.562131,-0.13976,3
-0.582498,-0.05144,2.515655,-0.40416,-1.846299,-0.393897,-2.847858,-0.691212,0.293418,-0.021988,-0.635433,0.271856,-0.111369,5
0.087756,-1.171812,1.088075,2.265615,0.328094,-1.285187,0.10754,1.279886,0.255935,-0.908969,-0.605082,0.547124,-0.068973,5
1.349519,0.742072,1.404696,0.58149,1.024133,0.180988,-0.372293,-0.128246,-1.224869,-1.62581,-0.805591,1.785199,0.147703,5
-0.996579,0.110853,1.076179,0.008004,0.179985,1.162914,0.873052,0.126349,-1.100882,-0.478028,-0.823797,2.027753,-0.799833,1
3.430357,-2.664496,-2.029312,1.248615,-0.368744,-3.059365,0.880841,-1.243198,-0.924902,-0.933053,0.080853,0.012536,-0.720524,2
3.187169,-0.240709,0.450545,1.879941,-1.5229,0.624348,-1.520818,-0.626521,1.020593,0.962364,-1.239727,-1.692387,0.077431,3
5.820264,-1.250056,-1.928191,2.510507,-0.498683,-1.284281,0.751759,-1.23528,-0.037761,-1.277952,0.886852,-0.5757,0.596996,2
1.025965,1.239033,1.587323,0.825802,-1.737161,3.409134,-0.208629,0.47895,1.725139,-0.532023,0.778677,-0.019951,-0.797685,1
1.064653,0.945535,-1.800101,0.463893,-0.115406,1.451947,0.711178,-1.78531,-1.631465,-1.151714,0.923067,0.46962,-0.105416,2
-0.61308,0.501879,-1.003672,0.530579,0.514376,-0.710944,0.118064,0.125314,0.23301,-1.092147,0.161971,0.363469,1.481107,1
-0.688868,-2.239745,0.510131,2.281523,1.998642,-0.165041,-0.045559,-0.837819,0.013887,0.421826,-0.834658,1.009185,-0.94125,2
0.663432,-0.616313,-1.840284,1.002535,2.757634,0.809314,-1.455243,-1.464229,0.583613,0.324477,-0.127841,0.460845,0.885894,2
2.15635,-1.016456,0.473369,0.96869,0.957511,0.392872,0.227056,-2.150726,-0.416276,1.162852,0.524929,2.319401,0.509749,3
-1.370648,-0.723495,0.323776,0.135963,-1.406871,-0.181671,1.338196,-0.076043,-0.309073,0.522508,-0.357783,0.345948,-0.681067,3
1.284871,1.711993,-0.7104,-1.828728,0.801763,0.433656,1.067007,1.3625,0.123164,-1.426174,0.044373,0.717903,-0.52884,2
2.365363,-1.639599,0.008046,-1.492868,2.159327,-0.322351,-0.103472,-0.249898,0.452845,0.099599,-0.70916,-0.084488,1.518608,2
3.41374,0.919125,0.740592,-2.915321,1.069404,-0.969375,0.01094,0.113341,0.071334,-1.697296,0.537754,0.018966,-0.010825,1
0.692854,-2.494556,1.248862,-0.530045,-0.125318,-1.519641,-0.424836,-2.092019,-0.885659,-1.106757,-1.26125,-1.938208,0.775849,2
0.422729,1.280026,1.629624,-1.301091,-0.060843,-0.930428,0.605968,-0.039981,-2.322462,-0.145561,0.343852,0.225129,-0.149063,3
-1.190242,0.884319,0.968486,-0.705508,0.081549,0.30247,-0.180393,-0.572135,0.941393,-0.286389,0.188452,0.173404,-1.020803,2
-1.915461,0.574359,-1.291427,-0.305773,0.036024,-0.135719,1.093867,-0.68387,0.153787,0.456836,-0.212878,-0.349007,-0.132854,2
-0.030093,1.81907,-1.315247,0.564519,-1.23066,-0.188469,0.876641,-0.225499,0.513689,0.811056,0.706527,-0.697756,0.069572,1
-0.538377,1.590842,-0.643718,-0.064128,0.306497,0.468608,-0.372137,-0.198089,0.466899,-0.395604,0.015443,-0.220753,0.748789,2
-1.772805,-0.005424,0.123764,-1.39021,-0.962497,0.149941,-0.62194,0.147919,0.874286,0.070752,0.297532,0.525628,-0.541951,1
-0.530656,-1.197251,-0.049222,0.055926,-1.332292,-0.806973,-0.696645,-0.111778,0.298957,0.569585,0.649226,0.422852,0.039366,2
-1.031863,1.250001,-0.983852,-0.199759,0.411009,-1.063039,0.185426,-0.812674,-0.401154,0.702626,0.654053,0.386393,0.102104,2
-1.777344,0.693452,-0.221183,-0.503477,-0.632108,-0.587496,1.064699,-0.48965,-0.992309,-0.081053,-0.779743,0.531125,0.411272,1
-1.082551,-0.951158,1.62323,0.636552,-0.907248,0.316454,0.240155,0.100413,0.469071,0.253658,0.424946,0.229851,-0.095508,3
-1.061688,-0.605499,0.029039,0.093443,0.855865,0.29642,-0.674816,0.570452,0.549793,0.055077,1.02502,0.155823,0.067077,3
1.16537,-1.899397,0.633905,0.33795,0.735054,0.461936,1.00834,-0.181236,0.924609,0.873482,-0.18049,0.524367,-2.204086,2
0.248036,-1.273815,0.676337,1.19277,0.448438,1.247002,-1.66455,-0.9971,-0.284228,0.219625,-0.212373,-0.383567,0.343225,1
-0.043954,-1.254233,0.823458,2.483277,1.558008,-0.225494,2.058416,-1.15218,0.278161,0.190894,0.840556,0.615399,-0.525909,2
1.486013,-3.047427,-0.94789,-2.227938,0.460152,-0.355885,-0.345588,0.525088,0.158198,0.813699,0.679854,-0.42297,0.039748,3
-1.352759,-1.670557,-0.579371,-1.358461,0.496804,0.784487,-1.176751,-0.214766,0.135101,-0.988629,0.104957,-0.630901,0.792685,1
1.785727,-3.948286,0.804714,-1.006619,-1.395673,1.438942,-0.990541,1.704887,2.152456,1.652133,0.167876,-1.349401,0.65518,1
2.243505,2.439791,1.296636,0.553262,1.383607,-0.848993,0.651025,1.367621,1.310389,1.099744,0.542546,-1.118957,0.589561,3
1.189025,0.012615,2.447324,0.831072,-0.686186,0.617432,-1.000151,0.815697,1.456656,3.014722,1.111252,-0.948364,0.079089,2
1.025802,1.653212,0.682752,-1.536148,1.428403,-0.553753,0.728948,1.287057,0.922701,1.10207,1.017915,1.595682,-0.532519,3
1.067498,-1.779242,-1.904874,-0.547465,2.049763,-0.556455,-0.098862,-1.296799,0.99394,-1.332644,1.212988,-1.109227,-1.091478,3
0.977696,-0.264142,-2.025978,-1.655973,0.765646,-0.439897,-0.02967,0.595517,0.910184,-1.126385,1.972374,-1.149367,-0.495057,3
2.272406,-1.573181,0.236584,-0.299274,1.114029,0.658972,-1.804742,-0.730028,0.914057,-1.512591,0.96804,-1.335951,-0.574342,1
-1.86303,-1.017421,0.498719,0.501102,-0.063812,1.027153,0.604133,-1.442822,-0.069219,-0.041345,-0.568896,-0.504442,0.769461,2
0.865689,1.502178,1.100914,-1.954923,0.847208,-1.028698,0.234813,0.174991,0.857059,1.57044,-1.708643,0.049043,-0.727181,3
1.220574,-2.06349,0.81961,-3.540939,-0.492042,0.708968,-0.612874,0.643094,-0.438802,0.682375,1.43085,-0.663671,-1.20894,2
2.39201,0.175104,1.755087,-3.707783,-1.417243,0.173157,-1.082552,1.102127,0.369007,1.729452,-1.76286,0.478325,-0.715877,1
0.189641,-3.286732,-0.613704,-1.354832,-3.21802,0.657597,-1.410665,0.150026,0.862815,0.639775,0.05741,0.438334,0.113123,2
-0.117933,0.64661,0.439942,-0.5026,-0.040708,-0.311563,-0.620561,-1.605608,-1.250442,-0.40405,-0.825675,0.98112,0.358046,1
-0.617989,0.990617,0.375089,0.007326,-0.371472,-0.488538,0.080711,-0.319588,0.43813,0.378241,0.630907,0.750042,1.913722,3
-2.303254,0.641958,-0.221776,-0.806574,0.075147,0.182194,0.796829,-0.399172,-0.288212,-0.591582,-0.886236,-1.156612,-0.024112,2
-1.159984,0.622746,-0.734646,0.284076,-1.003345,0.412238,0.369337,-1.28476,-0.301558,0.574529,0.176822,-0.286007,0.31061,2
-2.217819,-1.244056,-0.667422,0.023386,-0.386239,0.221315,-0.114186,-0.135279,0.13076,0.433002,0.43457,0.877632,-0.153271,2
-1.080929,-0.022631,-0.140147,1.115839,1.317072,0.955829,-0.978879,0.508567,0.598406,0.662678,-0.466134,-0.723756,1.641572,2
-0.469952,-0.341836,1.130161,0.913027,0.164224,-0.053372,-1.244434,0.453725,0.544564,0.266645,0.079114,-0.378921,0.81383,2
-0.596112,-0.648353,-0.633934,-0.011487,-0.664404,-1.594758,1.910928,0.670217,-0.083751,0.875389,-0.067547,-0.182128,-0.578202,2
-1.210284,0.402308,-0.505085,0.559206,-0.39557,-0.355079,-0.238356,-0.524486,-0.506495,0.38185,-0.604417,0.043159,-0.996514,1
-0.29015,-0.13883,0.246686,-1.310391,-1.081075,1.110317,0.553434,-0.03834,0.389316,0.377003,-0.354079,-0.650316,-1.153371,1
-0.970627,-1.129887,-0.792445,-1.592411,-0.257071,0.113773,0.231574,-1.06718,0.403449,0.154736,0.33434,-0.098399,0.247615,1
1.995864,-0.278704,0.697252,0.890676,-2.984474,0.464816,-0.073794,-0.501674,1.59305,1.132358,0.797126,-1.037571,-0.478204,2
-0.089948,1.072669,2.251043,0.740872,-0.383403,-0.259091,0.980117,0.877591,0.401597,0.243819,-0.062996,-1.09524,1.297033,2
-0.4913,0.115246,2.226041,1.019401,-2.40501,1.66642,-2.216645,1.062833,1.092748,-0.341989,0.159239,-1.053176,0.330391,3
2.349012,-1.571408,0.442451,1.725589,0.293994,1.225194,1.324789,0.229409,-0.094987,0.17149,0.726719,0.170809,0.049617,3
-0.933013,-1.001038,0.432141,1.232245,1.383608,0.578818,0.69493,1.517958,-1.071507,0.377744,-0.427532,0.89117,-0.488718,2
2.360483,0.081622,3.774422,1.55763,1.126613,0.315681,0.657675,-1.12563,-1.862876,0.664424,1.29646,0.24456,0.236193,1
1.499257,2.905445,-1.023267,0.166404,-1.051468,1.085225,-1.109353,-1.027234,-1.52194,-1.342569,0.390421,0.108834,0.671061,1
1.191545,1.90571,2.04123,-0.935981,0.034709,0.475478,0.054071,-1.571674,-1.117239,-1.170862,1.710163,-0.869129,-0.918288,2
1.446397,0.75359,-2.465667,-0.417632,-0.692624,2.398673,-0.698225,-1.481407,-0.212796,0.387828,-0.095101,-0.519493,-0.216679,3
0.855497,-0.215676,0.083698,3.96138,-0.805331,0.134201,0.369365,2.191825,-0.573645,0.112335,-0.69321,-0.482577,-0.874089,3
0.854544,-0.753582,-1.368506,2.203288,0.333199,0.54675,0.450468,0.287058,-1.975272,-0.538585,-1.778389,-0.278323,-1.327662,3
2.508734,0.342695,0.883557,1.772446,-0.752702,-0.422175,1.107196,1.945495,-0.911634,0.111386,-1.292262,-0.692032,0.023665,2
-2.032325,0.392067,1.514897,0.2845,-0.021878,0.763419,-0.168387,1.387362,-0.053335,0.195084,0.237679,0.066119,0.207922,2
1.075871,2.382918,-1.875918,0.302404,0.560411,1.799697,-0.027704,-0.478981,0.419549,0.597395,1.33155,-0.152535,0.301315,1
2.580211,0.030743,-0.059386,0.751388,0.876861,0.870345,2.240197,-0.822947,0.533405,-0.198614,-0.736811,-0.192697,-1.731025,2
3.139306,1.77104,-0.478845,-0.762816,2.945097,1.980667,0.382779,-1.145473,0.326326,1.247625,0.18563,-0.888293,0.669457,1
0.680837,-1.714242,2.719702,0.229966,2.56463,-0.704593,0.69224,-0.377743,-0.212741,1.325941,0.397506,0.156867,-0.945973,1
0.401904,1.824035,0.568787,-1.056651,1.3954,-0.21396,0.783339,0.856568,1.319615,1.631378,0.108675,-1.136646,0.927282,1
-0.777862,1.190201,-0.604935,-0.65811,-0.169874,-0.517492,1.113228,-1.07801,0.104373,-0.245768,0.471863,0.616068,1.470916,2
-1.944802,0.076177,-1.253956,0.220925,0.268819,-0.066946,0.286359,0.407477,-0.023441,-0.464242,-0.114097,0.325891,-0.11157,1
-0.454992,-0.053914,0.509153,-0.258511,-0.27891,-0.306665,-0.949465,0.312297,-1.030853,0.29648,0.841594,0.21736,-0.66926,1
-0.929577,-0.757761,-0.970039,0.021286,-0.351155,0.051022,-0.598277,-0.258596,-0.016241,0.608323,-0.047704,0.188925,1.029265,1
-0.913828,-0.384914,-0.813589,0.324197,1.330041,0.798631,-0.633334,0.856704,-0.768958,0.220701,0.448227,-0.39585,0.336407,2
-1.655808,0.656511,0.396507,-0.005418,-0.578802,0.135777,-1.156032,-0.473956,-0.556351,1.137468,-1.011779,-0.901603,-0.354998,3
-2.305596,0.935072,-0.289402,-0.346478,1.322855,0.225166,0.541591,0.177152,0.479692,0.116741,-0.994172,-0.838013,-0.251582,2
-1.095859,-1.037502,0.198525,-0.156374,0.613789,0.442333,0.207471,-0.133494,1.834064,-0.052012,-0.719817,0.987586,-0.531494,1
-0.43964,-0.683185,-0.239167,-0.280711,0.142985,-0.119524,-0.989332,0.922429,-0.137837,-0.030712,0.581478,0.183364,-0.143262,2
0.165971,0.132081,-0.808326,0.560425,-0.852149,-0.061584,0.380879,1.046965,0.375644,-0.38304,0.390303,1.341202,0.939989,2
1.920708,-0.935188,0.604055,1.591896,-0.363092,0.062112,0.215676,1.94331,-0.135625,-1.027658,0.845054,1.421142,1.291408,2
0.167316,-0.818378,1.646633,0.731149,-0.637819,-0.015275,0.34448,-0.204639,-0.939496,0.583007,-0.417382,1.261838,-0.711413,3
-0.321452,-0.361642,1.563842,2.684865,-0.662689,1.833983,0.417388,2.4086,0.190682,0.402047,-0.237918,0.77313,0.304599,2
1.68244,-2.544839,0.50085,0.147432,2.355101,0.931772,0.40353,-0.442409,0.187673,-0.873455,-0.964772,-0.469932,-0.185483,1
-0.776163,-1.284425,-0.466866,0.242767,1.267495,-0.507116,0.167687,-1.54778,-0.471223,0.267069,-0.018485,-0.46891,-0.600966,2
2.283838,-2.763788,2.836418,0.280219,0.482689,-0.288327,-1.955315,-1.608647,1.479381,-2.14397,-0.468592,1.263357,-0.452928,2
0.551866,2.606887,-0.838977,-0.168704,1.58825,0.476725,1.375958,0.175632,1.222845,-1.607079,0.452832,1.411969,0.315375,2
-0.05971,0.758155,1.320667,-0.887609,0.977289,-1.313366,0.895311,0.114621,0.561236,-2.461218,-1.032248,1.290399,1.578714,2
1.706983,1.559077,-1.493084,-0.950512,-0.053074,0.52077,1.006139,0.401824,1.666148,-1.44735,0.400879,0.101644,0.888128,2
1.321626,-1.810027,-2.098261,1.94312,1.327692,0.681462,0.804762,-0.47566,-1.137384,0.885686,-0.44634,1.339265,0.213292,2
1.09626,-1.14837,-2.591907,0.413035,1.847866,0.092831,-1.382029,-0.914621,0.682332,0.576699,0.671062,1.280639,0.586368,2
2.365092,-1.303389,-0.00654,0.632588,0.582381,0.921644,0.003613,-1.42267,-1.10195,1.521427,-0.165091,1.917993,0.08968,1
-1.360481,-0.539751,0.599847,0.715509,-0.368353,0.080135,-0.432829,1.296199,-1.021123,0.686164,-0.726847,0.082675,-1.261959,1
0.967832,1.93354,-0.265694,-1.633678,1.339667,1.188653,0.992343,1.174906,-0.109738,-1.508751,-0.554158,0.148986,-0.402864,1
2.32397,-1.559515,0.232577,-1.232269,2.680219,-0.436577,-0.877988,0.253202,0.372566,0.086962,-0.448496,0.110018,1.351422,2
3.297951,1.229634,1.047509,-2.520871,1.441269,-1.007889,0.01239,-0.248673,0.205517,-1.866941,0.337383,-0.23191,0.162724,3
0.178842,-2.950056,1.788037,-1.179394,0.36232,-0.988848,-0.909044,-1.610153,-0.731305,-1.153473,0.184249,-0.824338,0.833004,3
1.839374,0.77053,3.93314,0.663142,0.42429,0.100153,0.705257,0.569966,-1.580374,-0.259471,1.207849,0.346494,0.440028,2
0.428678,-0.035366,1.506014,0.718921,0.29953,0.369726,0.805146,-0.03755,0.480298,-0.287303,-0.510349,0.581519,-1.589938,2
0.557277,0.544298,1.415287,2.853182,-0.937487,0.47084,1.468491,1.066575,1.092783,0.128154,0.527145,0.706345,0.135883,1
0.851678,-1.584501,0.357435,0.386459,1.232772,0.852853,2.19366,-1.317764,0.55622,0.591306,0.164306,0.51384,-1.148555,2
-1.005212,-1.652761,0.45988,0.549236,1.873878,-1.014349,-0.940129,-1.271823,-0.3266,-1.190114,-0.337413,-0.757786,-0.448403,3
1.529597,-1.960324,0.425758,2.027764,-0.246399,1.006647,-0.587445,-1.319849,0.954042,1.75694,-1.097894,0.912482,-1.406625,2
0.303318,0.213498,-0.410048,-0.643118,-0.280489,0.308437,0.949773,0.095624,-0.233425,0.29199,-0.158203,0.364633,0.683985,2
-0.811406,-0.443038,0.02526,0.573036,-0.109393,-0.253084,0.409433,-0.238353,0.671608,-0.700732,0.510263,1.184263,0.244582,1
-1.624902,0.998446,0.96783,1.051113,0.482794,-0.240984,0.059191,1.552941,0.984214,0.391646,-0.218927,-0.159003,0.38124,2
0.251513,1.320812,0.066767,0.249537,0.380244,-0.059347,0.407004,0.475377,0.075195,-0.219156,-0.652402,-0.163944,-0.48207,1
-1.260956,0.589468,0.428448,1.114694,0.447934,-1.162191,0.881267,2.029577,0.582561,0.136814,0.425503,0.65008,0.158949,2
-0.676686,-0.51396,-0.280833,0.644823,-1.081567,-0.405236,1.075125,-0.730806,0.642005,-1.22589,0.141201,0.133218,-0.897487,2
-1.820421,0.617425,-0.686986,0.324928,0.764124,-0.233391,0.413155,0.026427,-0.074531,-0.170096,-0.084264,-0.0805,-0.136419,1
-0.330423,0.584517,-0.879683,-0.095678,-0.014633,-0.2791,1.781367,0.801985,-0.228237,0.464656,-0.576573,-0.283359,-0.119353,3
-0.412807,0.055773,0.867029,-0.450893,-1.670675,0.120224,-0.276798,0.876493,0.312019,-0.324183,0.079443,0.050605,-0.142435,3
-2.000829,0.006631,-0.08811,0.818932,-0.994876,-0.672515,-0.337571,0.011611,0.055152,0.128503,-0.743694,-0.70318,-0.232548,2
0.431904,2.184053,0.079565,-1.193576,1.92799,1.305572,-1.335773,-0.339961,1.567628,-0.923528,-1.378466,0.029952,-0.580688,1
0.315714,1.467941,0.480383,-0.518639,0.740727,-0.210012,-0.725999,0.363698,1.452038,0.166701,-0.140642,2.051521,1.291712,2
1.467872,1.403301,-0.832834,-0.810309,0.326107,1.330049,-0.989744,1.352892,1.085645,-1.602784,-0.39382,1.824594,-0.158488,3
0.243454,1.247161,0.551289,-1.459206,2.03506,0.413555,0.075763,1.724864,0.510385,1.832549,-0.248536,-0.27294,-0.011208,1
-1.245648,0.131477,1.356664,-0.993524,1.911421,-0.741762,-0.255435,0.515251,-1.196463,1.045876,0.046076,-1.10596,-0.627338,1
2.743086,1.700544,-0.550451,-0.914637,0.721173,-0.786232,-0.02152,0.334855,-0.399949,1.528306,0.294498,0.297769,2.05422,3
0.919741,-2.01776,-2.028924,-0.012305,2.694592,0.029595,-1.6106,-0.876428,-0.564072,-0.148566,0.16979,0.294816,1.758655,2
1.032863,-1.059864,-1.556566,0.364299,1.097414,0.237602,0.297743,0.245038,-0.100989,-0.107473,1.829794,0.682482,2.353004,3
1.119317,-2.434659,-0.57589,0.378245,0.894233,-0.555543,0.444745,-1.848131,1.145199,-1.342657,-0.069246,-0.839735,0.404656,3
0.309754,-2.460498,-2.063305,-0.852323,-1.189634,-0.434019,-0.692149,0.786495,-0.254779,0.406699,1.979324,0.349402,-0.007323,3
-0.843782,-0.269242,-0.788834,-1.476499,-1.472409,-0.098704,-2.04638,1.00047,-0.741417,1.02651,0.374619,1.635441,0.094801,1
0.575844,-3.743765,-0.643195,-0.342321,-1.362587,1.345406,-0.618932,1.300887,-1.295819,0.203283,0.003179,1.469603,-0.124805,2
0.565794,-0.62305,0.691443,0.63653,0.366087,0.346122,-0.202995,-0.807288,-0.502983,-0.406467,-0.982362,1.582713,-0.193925,3
0.004979,-1.264437,1.015228,0.217595,0.482592,0.589844,0.785517,0.717873,-1.078661,0.54437,-0.661437,0.587438,-0.306351,2
-1.195224,-0.17237,0.193268,0.511634,1.527538,0.435064,-1.176158,-0.495377,-0.608196,0.764351,-0.775825,0.144487,0.413026,1
-0.680229,-1.090873,0.702401,-0.896567,-0.696654,0.103681,0.255108,-1.058265,0.085671,-0.0083,-0.603348,0.993811,0.456747,2
-1.728076,-0.324204,1.233807,0.918579,0.081513,0.314675,-1.147666,-0.28383,0.928763,-0.691654,0.310755,0.14936,-0.404424,1
-1.443291,1.060991,0.83438,-0.163613,-1.274158,-0.308093,0.459412,-1.821714,0.866285,-0.961213,0.125654,0.641964,-0.935243,3
-1.18175,0.341507,0.349431,-0.143433,-0.426034,0.759105,-0.095394,0.179722,-0.928981,0.429103,0.208269,-0.507638,-0.50329,2
-1.009408,0.505682,-0.734304,0.484569,-0.113593,-0.391954,-0.275411,-0.343508,-0.581021,1.021507,-0.988251,0.565455,0.113796,2
-1.077787,-0.651368,-1.626669,0.243292,0.336979,-0.472633,-0.977435,1.359699,-0.093029,-0.222548,0.332854,-0.680136,0.040422,2
-1.00662,0.501436,0.121207,0.394175,0.680991,1.040456,0.521047,0.787907,0.308087,0.066094,-0.836428,-0.001164,0.111744,2
0.343616,0.998547,-0.533066,-2.743854,0.923281,-0.683473,1.792709,0.558312,-0.017973,1.352998,-0.420968,0.180376,0.155554,2
-0.367244,2.086263,0.08443,-0.672883,0.792679,-0.632714,0.528861,-0.772972,-0.368903,0.550418,2.094307,-0.354726,0.211852,2
-0.027126,2.596606,-0.103854,-1.233828,2.040706,-0.285475,1.251755,0.520539,0.918526,1.209544,0.078046,-0.844646,0.14083,1
1.505516,0.542301,2.057521,-0.798143,-0.032035,-0.111575,0.149474,-0.240568,-2.092084,0.582942,-0.596963,-0.888322,-0.261719,1
-1.051831,-0.378203,0.398891,-0.960627,-0.709914,-1.062293,-0.371794,-0.612337,-2.194903,-0.692834,-0.250166,0.664658,0.223046,1
1.846346,1.897686,1.044127,-1.455701,-0.238285,-0.723758,-0.532868,0.166606,-1.273785,-1.032935,1.617756,0.849489,-1.785864,2
0.828012,0.563518,-0.524529,0.178032,0.710692,1.619579,-0.029041,0.704153,0.290307,-0.184595,2.195509,0.521865,-1.201642,2
0.336272,0.28753,-0.05429,-0.938939,0.108598,1.382074,0.521455,0.535729,-0.048031,-0.786123,0.351634,-0.419586,-2.229274,3
-1.104545,-0.09495,0.725605,-0.173744,0.597682,0.335801,-0.599171,0.878264,1.681651,0.287315,0.265327,0.439545,-0.311935,3
-1.316285,0.121747,-0.236083,0.050473,-0.552039,1.009207,-1.13785,1.562872,-0.193563,-0.304451,0.315139,-0.334727,0.416248,2
-1.676187,-0.40653,1.268206,0.321104,0.419209,-0.315723,-0.530103,0.014119,0.286118,-0.371407,-0.176395,0.681268,0.217293,1
-2.417053,1.090851,0.206737,0.121195,-0.114951,0.176862,-0.273856,-1.045334,0.036687,-0.071149,0.391981,0.203089,-0.168758,1
1.265419,-2.389351,-1.471267,-0.292632,0.707072,-0.145037,-0.131491,-1.071143,0.539727,-0.269322,-1.004983,-1.125861,1.316248,2
0.85369,-1.407987,-0.079199,-0.369369,0.31977,1.514009,-0.361554,1.072833,0.941131,-0.4304,-0.015965,-0.858497,0.230198,3
0.237059,-2.940194,0.519723,0.931654,1.69861,-1.105485,-1.153208,-0.021028,0.443095,-0.604921,-0.967044,-1.166527,0.245352,3
1.326352,-1.340684,-3.526471,-1.776845,0.054886,2.308395,-1.230612,0.340095,-0.868889,-0.134468,1.445086,0.424545,-0.554978,3
0.586563,0.503301,-2.111969,-1.642522,-2.479301,0.99421,-0.146356,0.491479,0.519135,-0.386415,0.463427,-0.203414,-1.618716,2
2.654896,-2.252671,-2.593061,-0.032301,-1.063608,2.66565,-1.110954,0.58279,-1.500122,-0.843016,0.568416,1.262397,-1.166927,2
1.640867,0.415303,-0.679153,-0.184127,1.436592,1.194575,2.055808,0.389075,1.667124,-1.450008,-0.946064,0.555418,-0.566712,1
0.347181,-0.671841,1.024032,-1.33232,1.325075,-0.139816,1.095621,0.919858,0.697241,-1.096636,-1.306438,1.924662,0.114771,2
1.912143,1.911903,-1.219314,-1.201002,1.081959,0.258461,0.437964,-0.420577,0.342189,-0.681098,-2.968136,-1.508607,-0.961406,1
0.09455,0.135481,-1.088493,1.844319,-0.220441,-0.5414,-0.682659,-0.565721,-0.24256,-0.546681,-1.479851,-1.532812,-0.958335,1
0.332239,0.089207,-1.373102,1.500317,1.378262,-0.971949,-0.814677,0.666435,-0.280193,-0.221232,-0.834879,-1.85018,-0.871284,1
-0.199452,0.312347,0.23049,0.81276,-0.06644,-0.4949,-0.384115,-1.452609,0.018622,0.698455,0.255509,0.898907,-0.553959,2
-0.881022,0.555302,0.018168,0.335009,-1.16085,-0.222331,1.307067,0.309716,0.016551,-0.11243,-1.090465,-0.038945,-0.764403,3
-1.2597,0.17145,0.625161,-0.431668,-0.492765,1.417558,-0.377829,0.158866,0.272176,0.119872,-0.027562,0.301833,0.082315,3
-1.399289,-0.783324,-1.453163,0.973396,-0.135551,-0.239862,-1.348656,0.51428,-0.60577,0.863088,-0.159647,0.67111,-0.327535,3
-0.391633,-0.000761,-0.103743,-1.969149,1.18676,0.67514,0.423199,-0.202331,-0.729437,-0.199355,0.07475,0.255988,-0.369066,3
-0.142249,0.318698,0.457584,-1.397678,1.245776,-0.049832,-0.92881,0.044504,0.043882,-0.575946,0.555625,0.60237,-0.228742,2
0.184725,1.198161,1.145754,-0.443558,0.13484,1.133812,-0.122091,0.099517,0.003305,-0.32894,-0.894026,0.130016,-0.293579,2
-1.281922,0.110744,0.206933,2.215834,-0.928508,0.200399,-0.281832,-0.107197,0.668991,0.710157,-0.702963,-0.552993,0.152099,1
-0.743571,-0.148268,-0.151843,-0.038677,-0.079097,-0.661686,-0.283402,-0.083484,0.461873,0.119793,-0.569696,-1.1886,-0.382357,2
0.481423,-0.165816,1.726127,-1.137051,-2.269004,0.586258,-1.854777,-0.134518,0.023689,-0.138301,-1.838501,0.133851,-0.678507,1
-0.536044,0.150287,0.690419,-0.001863,-2.016335,-0.028054,-2.549445,0.56804,0.494694,1.869466,-0.038273,0.117042,-0.742955,1
0.292134,0.092811,2.12455,-1.554689,-1.390822,-0.317833,-2.453189,-0.31978,0.236674,0.156123,-0.739211,1.154477,-1.126401,1
-0.283617,-0.57865,0.327163,1.352732,-1.520867,-1.278292,0.913139,1.459766,-0.325855,0.026053,1.109101,-1.269131,0.509706,2
-0.822851,-0.389471,0.845013,1.484308,-0.108182,1.241746,-0.129839,2.021459,0.702819,-0.340567,0.4885,-1.36499,0.438169,1
0.504738,0.243683,2.795791,0.150209,-2.028592,0.919006,-1.177553,1.188614,0.5571,2.421625,2.114395,-0.106537,0.023273,2
